BibliographyType,ISBN,Identifier,Author,Title,Journal,Volume,Number,Month,Pages,Year,Address,Note,URL,Booktitle,Chapter,Edition,Series,Editor,Publisher,ReportType,Howpublished,Institution,Organizations,School,Annote,Custom1,Custom2,Custom3,Custom4,Custom5
6,"","pimentelfilho:hal-01616394","Pimentel Filho, Carols Alberto F.; Albuquerque de Ara{\'u}jo, Arnaldo; Cousty, Jean; Guimarães, Silvio Jamil F. & Najman, Laurent","Stochastic hierarchical watershed cut based on disturbed topographical surface","",,,"October","",2016,"Sao Paulo, Brazil","","https://hal.archives-ouvertes.fr/hal-01616394","{29th SIBGRAPI Conference on Graphics, Patterns and Images, SIBGRAPI 2016}","","","Graphics, Patterns and Images (SIBGRAPI), 2016 29th SIBGRAPI Conference on","","","","","","","","","","","watershed ; stochastic segmentation ; hierarchical segmentation ; mathematical morphology","https://hal.archives-ouvertes.fr/hal-01616394/file/StochasticHierarchicalWatershed.pdf",""
6,"","puybareau:hal-01332942","Puybareau, {\'E}lodie; Talbot, Hugues; Bequignon, E.; Louis, B.; Pelle, G.; Papon, J.-F.; Coste, A. & Najman, Laurent","Automating the measurement of physiological parameters: a case study in the image analysis of cilia motion","",,,"September","",2016,"Phoenix, United States","","https://hal-upec-upem.archives-ouvertes.fr/hal-01332942","{IEEE International Conference on Image Processing (ICIP)}","","","","","","","","","","","","",""," frequency analysis ; periodic motion ; biomedical imaging ; mathematical morphology ; image stabilization","https://hal-upec-upem.archives-ouvertes.fr/hal-01332942/file/article.pdf",""
6,"","puybareau:hal-01467878","Puybareau, {\'E}lodie; Talbot, Hugues & Najman, Laurent","Periodic Area-of-Motion characterization for Bio-Medical applications","",,,"April","",2017,"Melbourne, Australia","","https://hal.archives-ouvertes.fr/hal-01467878","{ISBI 2017}","","","","","","","","","","","","","","Fourier analysis ; classification ; unsupervised learning ; cilia ; flow analysis","https://hal.archives-ouvertes.fr/hal-01467878/file/article_ISBI2017.pdf",""
6,"","robic:hal-01548696","Robic, Julie; Perret, Benjamin; Nkengne, Alex; Couprie, Michel & Talbot, Hugues","Classification of the dermal-epidermal junction using in-vivo confocal microscopy","",,,"April","252-255",2017,"Melbourne, Australia","","https://hal.archives-ouvertes.fr/hal-01548696","{International Symposium on Biomedical Imaging}","","","2017 IEEE 14th International Symposium on Biomedical Imaging (ISBI 2017)","IEEE","","","","","","","","","","Conditional Random Fields ; Reflectance confocal microscopy ; image segmentation ; skin modeling","https://hal.archives-ouvertes.fr/hal-01548696/file/RPNCT%20-%20ISBI%202017%20-%20CLASSIFICATION%20OF%20THE%20DERMAL-EPIDERMAL%20JUNCTION%20USING%20IN-VIVO%20CONFOCAL%20MICROSCOPY.pdf",""
6,"","robinson:hal-01704087","Robinson, Douglas K. R.; Schoen, Antoine; Laurens, Patricia; Horellou, Suzel; Colas, Pierre & Lar{\'e}do, Philippe","Assessing marine biotechnology research centres in peripheral regions: developing global and local STI indicators","",,,"September","",2016,"Valencia, Spain","","https://hal.archives-ouvertes.fr/hal-01704087","{STI2016 - Proceedings of the 21ST international conference on science and technology indicators}","","","","","{Universitat Polit{\`e}cnica Val{\`e}ncia}","","","","","","","","","","",""
6,"","robinson:hal-01711457","Robinson, Douglas K. R.; Schoen, Antoine; Laurens, Patricia; Lar{\'e}do, Philippe & Colas, Pierre","Policy lensing of futures intelligence: connecting foresight with decision making contexts","",,,"","",2017,"Vienna, Austria","","https://hal.archives-ouvertes.fr/hal-01711457","{EU-SPRI 2017 Vienna }","","","","","","","","","","","","","","","",""
6,"","robinson:hal-01711459","Robinson, Douglas K. R.; Schoen, Antoine; Lar{\'e}do, Philippe; Mollas-Gallart, Jordi; Kuhlmann, Stefan; Warnke, Philine & Ord{\'o}{\~n}ez-Matamoros, Gonzalo","Policy lensing of futures intelligence: connecting foresight with decision making contexts","",,,"","",2017,"Vienna, Austria","","https://hal.archives-ouvertes.fr/hal-01711459","{EU-SPRI 2017 Vienna}","","","","","","","","","","","","","","","",""
6,"","roman:hal-01390031","Roman, Jean; Fran{\c c}ais, Olivier; Jarroux, Nathalie; Patriache, Gilles; Pelta, Juan; Le Pioufle, Bruno & bacri, Laurent","Nanoparticle electrical analysis and detection with a solid-state nanopore in a microfluidic device","",,,"September","",2016,"Budapest, Hungary","","https://hal.archives-ouvertes.fr/hal-01390031","{Eurosensors 2016}","","","","","","","","","","","","","","","",""
6,"","santinelli:hal-01413104","Santinelli, Luca; Guo, Zhishan & George, Laurent","Fault-Aware Sensitivity Analysis for Probabilistic Real-Time Systems","",,,"September","",2016,"STORRS, United States","","https://hal.archives-ouvertes.fr/hal-01413104","{2016 IEEE Defect and Fault Tolerance in VLSI and Nanotechnology Systems Symposium (DFT)}","","","","","","","","","","","","","","SENSITIVITY ANALYSIS ; PROBABILSITIC MODELING ; PROBABILSITIC SCHEDULABILITY ANALYSIS ; FAULT MODELING AND ANALYSIS ; ANALYSE SENSIBILITE ; SYSTEME TEMPS REEL PROBABILISTE ; MODELISATION ANALYSE FAUTE","",""
6,"","schoen:hal-01775203","Schoen, Antoine; Laurens, Patricia; Yegros, Alfredo & Laredo, Philippe","Evolving technological capabilities of firms; Complexity, divergence, and stagnation","",,,"June","",2017,"Vienne, Austria","","https://hal.archives-ouvertes.fr/hal-01775203","{EU-SPRI Conference}","","","","","","","","","","","","","","","",""
6,"","soua:hal-01525503","Soua, Mahmoud; Benchekroun, Alae; Kachouri, Rostom & Akil, Mohamed","Real-time text extraction based on the page layout analysis system","",10223,,"April","",2017,"Anaheim, CA, United States","","https://hal-upec-upem.archives-ouvertes.fr/hal-01525503","{SPIE Conference on Real-Time Image and Video Processing}","","","Real-Time Image and Video Processing 2017","","","","","","","","","","","GPU ; PLA ; I-HBK ; Text extraction ; Heterogeneous documents ; Tesseract ; Layout analysis","https://hal-upec-upem.archives-ouvertes.fr/hal-01525503/file/pla_v2.pdf",""
6,"","stanic:hal-01635730","Stanic, Filip; Versini, Pierre-Antoine; Schertzer, D.; Delage, Pierre; Tchiguirinskaia, Ioulia; Cui, Yu-Jun & Baudoin, Genevi{\`e}ve","Multi-scale monitoring of a remarkable green roof: the Green Wave of Champs-sur-Marne","",19,,"April","2017 - 1251",2017,"Vienne, Austria","","https://hal.archives-ouvertes.fr/hal-01635730","{EGU 2017}","","","","","","","","","","","","","","Green roof ; monitoring","",""
6,"","wang:hal-01722730","Wang, Siqi; Hussein, Mazen Abi; Baudoin, Genevi{\`e}ve; Venard, Olivier & Gotthans, Tomas","Comparison of hill-climbing and genetic algorithms for digital predistortion models sizing","",,,"December","",2016,"Monte Carlo, Monaco","","https://hal.archives-ouvertes.fr/hal-01722730","{2016 IEEE International Conference on Electronics, Circuits and Systems (ICECS)}","","","","","{IEEE}","","","","","","","","","","",""
6,"","wang:hal-01722874","Wang, Siqi; Hussein, Mazen Abi; Venard, Olivier & Baudoin, Genevi{\`e}ve","Performance analysis of multi-stage cascaded digital predistortion","",,,"July","",2017,"Barcelona, Spain","","https://hal.archives-ouvertes.fr/hal-01722874","{2017 40th International Conference on Telecommunications and Signal Processing (TSP)}","","","","","{IEEE}","","","","","","","","","","",""
6,"","wang:hal-01722884","Wang, Siqi; Hussein, Mazen Abi; Venard, Olivier & Baudoin, Genevi{\`e}ve","Optimal sizing of generalized memory polynomial model structure based on Hill-Climbing heuristic","",,,"October","",2016,"London, United Kingdom","","https://hal.archives-ouvertes.fr/hal-01722884","{2016 46th European Microwave Conference (EuMC)}","","","","","{IEEE}","","","","","","","","","","",""
6,"","wang:hal-01723245","Wang, Siqi; Abi Hussein, Mazen; Venard, Olivier & Baudoin, Genevi{\`e}ve","L'algorithme ``first choice hill climbing'' pour le dimensionnement du mod\`ele polynomial \`a m\'emoire g\'en\'eralis\'e","",,,"","",2017,"Saint-Malo, France","","https://hal.archives-ouvertes.fr/hal-01723245","{journ{\'e}es nationales microondes}","","","","","","","","","","","","","","","",""
6,"","zitouni:hal-01829733","Zitouni, Rafik & George, Laurent","Output power analysis of a software defined radio device","",,,"October","",2016,"Reunion, France","","https://hal.archives-ouvertes.fr/hal-01829733","{2016 IEEE Radio and Antenna Days of the Indian Ocean (RADIO)}","","","","","{IEEE}","","","","","","","","","","",""
10,"","goumba:hal-01698871","Goumba, Alain; Chiche, Samuel; Guo, Xiaofeng; Colombert, Morgane & Bonneau, Patricia","Recov'Heat: An estimation tool of urban waste heat recovery potential in sustainable cities","",,,"November","",2016,"","Poster","https://hal.archives-ouvertes.fr/hal-01698871","","","","","","","","{TECHNOLOGIES AND MATERIALS FOR RENEWABLE ENERGY, ENVIRONMENT AND SUSTAINABILITY: TMREES16-Cnam}","","","","","","","","",""
10,"","jaffrezicrenault:hal-01579595","Jaffrezic-Renault, Nicole & Lissorgues, Gaelle Bazin","Sensors vol.17(8) Special Issue ''State-of-the-Art Sensors Technology in France 2016''","",,,"","",2017,"","This special Issue of Sensors journal aims to provide a comprehensive overview of state-of-the-art sensors technology in France","https://hal.archives-ouvertes.fr/hal-01579595","","","","","","","","","","","","","","","Mechanical sensors ; MEMS ; RF MEMS ; MOEMS ; Optoelectronic sensors ; Optical sensors ; Thermal sensors ; Magnetic sensors ; Pressure sensors ; Inertial sensors ; Resonant sensors ; Cantilever sensors ; Piezoelectric sensors ; Thin film sensors ; Medical sensors ; BioMEMS ; Environmental sensors ; chemical sensors ; gas sensors ; biosensors ; biochemical sensors ; immunosensors ; enzymatic sensors ; affinity sensors ; DNA sensors ; analytical microsystems ; electronic nose and tongue ; impedance ; conductometric sensors ; ISFET ; EGOFET ; OFET ; Sensor modelling","",""
10,"","midelet:hal-01637925","Midelet, Clyde; Le Pioufle, Bruno; Fran{\c c}ais, Olivier & Werts, Martinus H. V.","Analysis of dielectrophoretic trapping of functionalized gold nanoparticles in liquid solution","",,,"May","",2017,"","Poster","https://hal.archives-ouvertes.fr/hal-01637925","","","","","","","","{Molecular Plasmonics 2017}","","","","","","","","",""
14,"","dutta:hal-01360457","Dutta, Kunal; Ghosh, Arijit & Mustafa, Nabil","A new asymmetric correlation inequality for Gaussian measure","",,,"September","",2016,"","working paper or preprint","https://hal.archives-ouvertes.fr/hal-01360457","","","","","","","","","","","","","","","Convex bodies ; Gaussian measure ; correlation inequalities ; logarithmically concave functions","https://hal.archives-ouvertes.fr/hal-01360457/file/GaussianCorrel.pdf",""
14,"","hendel:hal-01375603","Hendel, Martin; Azos-Diaz, Karina & Tremeac, Brice","Behavioral Adaptation to Heat-Related Health Risks in Cities","",,,"November","",2016,"","working paper or preprint","https://hal.archives-ouvertes.fr/hal-01375603","","","","","","","","","","","","","","","heat-waves ; heat-related mortality ; climate change adaptation ; urban heat ; indoor temperature ; sleep ; behavioral adaptation","https://hal.archives-ouvertes.fr/hal-01375603/file/Behavioural%20Adapation%20to%20UHI%20-%20Preprint_vfinal.pdf",""
14,"","julliand:hal-01589761","Julliand, Thibault; Nozick, Vincent; Echizen, Isao & Talbot, Hugues","Using The Noise Density Down Projection To Expose Splicing In JPEG Images","",,,"August","",2017,"","working paper or preprint","https://hal.archives-ouvertes.fr/hal-01589761","","","","","","","","","","","","","","","Image forgery ; noise ; digital image forensics","https://hal.archives-ouvertes.fr/hal-01589761/file/finalPaper.pdf",""
